curves|label
{x^2+y^2+z*t=y^2*z+y*z^2+y^2*t+z^2*t-y*t^2+z*t^2-t^3=0}|4.3.b_e_ac_d
{y^2=2*x^9+2*x^8+2*x^5+2*x^3+x+1,x*y+t^2=-y^3+y^2*z+x*z^2+z^3+x^2*t-y^2*t=0}|4.3.b_e_ac_e
{x^2+y^2+z*t=y^3+y^2*z+y*z^2+z^3-y^2*t+x*z*t+y*z*t+z^2*t-x*t^2-y*t^2-z*t^2+t^3=0}|4.3.b_e_ac_f
{y^2=x^10+x^9+2*x^7+2*x^6+2*x^4+x^2+x+2,x*y+t^2=y^3+x*y*z-y^2*z+z^3+x^2*t+x*y*t-y^2*t+y*z*t=0}|4.3.b_e_ad_g
{y^2=x^9+2*x^8+2*x^7+2*x^6+x^5+x^4+2*x+2,y^2=x^9+2*x^8+2*x^6+x^5+2*x^4+x^3+2*x^2+x,x*y+t^2=y^3+y^2*z+x*z^2+z^3+x^2*t-x*y*t+y*z*t-z^2*t=0,x*t-y*z=y^3+x^2*z+z^3+x*y*t-x*z*t-z^2*t+x*t^2+y*t^2-z*t^2=0,x*t-y*z=x*y^2+x^2*z+z^3+x*z*t-z^2*t+x*t^2-y*t^2-t^3=0,x*t-y*z=x*y^2+x^2*z+z^3+x^2*t+y^2*t-z^2*t-x*t^2-y*t^2-z*t^2=0,x*t-y*z=x*y^2+x^2*z+z^3+x^2*t-y^2*t+x*z*t-z^2*t-y*t^2-z*t^2=0,x*t-y*z=x^2*y+y^3+x^2*z-z^3+x^2*t+x*y*t+y^2*t-z^2*t-x*t^2-z*t^2+t^3=0,x^2+y^2+z*t=y*z^2+y^2*t-y*z*t+z^2*t+t^3=0,x^2+y^2+z*t=y^3+y*z^2+y^2*t+x*z*t-y*z*t-y*t^2+z*t^2-t^3=0,x^2+y^2+z*t=y^2*z+y*z^2-z^3+y^2*t+x*z*t-y*z*t-z^2*t+x*t^2-y*t^2=0}|4.3.b_e_b_g
{x*t-y*z=y^3+x^2*z-x*y*t+x*z*t+z^2*t-z*t^2-t^3=0,x*t-y*z=y^3+x^2*z+z^3+x^2*t-y^2*t-x*z*t-z*t^2=0,x*t-y*z=x*y^2+x^2*z+x*y*t+y^2*t-x*z*t-z^2*t+x*t^2+y*t^2-z*t^2-t^3=0}|4.3.b_e_b_i
{x*y+t^2=-y^3+y^2*z+x*z^2+y*z^2-z^3+x^2*t-y^2*t+x*z*t-y*z*t+z^2*t=0}|4.3.b_e_b_j
{x^2+y^2+z*t=y^2*z+y*z^2-y^2*t+x*t^2+z*t^2-t^3=0}|4.3.b_e_b_k
{x*y+t^2=-y^3+x*z^2-y*z^2+z^3+x^2*t+x*y*t-y^2*t+x*z*t-y*z*t-z^2*t=0,x*t-y*z=y^3+x^2*z+z^3+x^2*t+z^2*t+x*t^2-y*t^2-z*t^2=0,x*t-y*z=x*y^2+x^2*z+z^3+x*z*t+z^2*t-x*t^2-y*t^2-z*t^2-t^3=0,x*t-y*z=x*y^2+x^2*z+x^2*t+y^2*t+x*z*t+z^2*t-x*t^2+y*t^2-z*t^2-t^3=0,x*t-y*z=x*y^2+x^2*z-z^3+x^2*t-y^2*t+z^2*t+x*t^2+y*t^2-z*t^2+t^3=0,x*t-y*z=x*y^2+x^2*z+z^3+x^2*t+x*y*t+y^2*t-z^2*t+x*t^2-z*t^2+t^3=0}|4.3.b_e_b_l
{x*y+t^2=-y^3+x*z^2-y*z^2+z^3+x^2*t+x*z*t+z^2*t=0,x*t-y*z=y^3+x^2*z-z^3+x*z*t-z^2*t+x*t^2+y*t^2+z*t^2=0,x*t-y*z=y^3+x^2*z+x^2*t+y^2*t-z^2*t-x*t^2-y*t^2+t^3=0,x^2+y^2+z*t=y^3+y^2*z+y*z^2+y^2*t+x*z*t+y*z*t+z^2*t-y*t^2-z*t^2+t^3=0}|4.3.b_e_b_m
{x*t-y*z=y^3+x^2*z+z^3+x^2*t-y^2*t+y*t^2+z*t^2-t^3=0,x^2+y^2+z*t=y^3+y^2*z-y*z^2+z^3-y^2*t+x*z*t-y*z*t-y*t^2+z*t^2+t^3=0}|4.3.b_e_b_n
{x*t-y*z=x*y^2+x^2*z+x^2*t-x*y*t-x*z*t-z^2*t+y*t^2+z*t^2+t^3=0,x^2+y^2+z*t=y*z^2+y^2*t+y*z*t+z^2*t-y*t^2+z*t^2=0}|4.3.b_e_b_o
{x*t-y*z=y^3+x^2*z+x^2*t-y^2*t-z^2*t+y*t^2+z*t^2-t^3=0}|4.3.b_e_c_f
{y^2=x^9+2*x^8+2*x^7+x^6+x^5+x^4+x^3+x^2+x+2,x*y+t^2=y^3+x^2*z-x*y*z-y*z^2-z^3+x*y*t+y^2*t-z^2*t=0,x*t-y*z=y^3+x^2*z+z^3+x^2*t+x*z*t-z^2*t+x*t^2-y*t^2-t^3=0,x*t-y*z=x*y^2+x^2*z-z^3+x^2*t-x*y*t+y^2*t+x*t^2-y*t^2+z*t^2-t^3=0,x^2+y^2+z*t=y*z^2+z^3+y^2*t+x*t^2+y*t^2+z*t^2=0}|4.3.b_e_c_g
{x*t-y*z=y^3+x^2*z-z^3-x*y*t-z^2*t+x*t^2-z*t^2=0,x*t-y*z=y^3+x^2*z+x^2*t+y^2*t-x*z*t+z^2*t+x*t^2+y*t^2-z*t^2+t^3=0,x*t-y*z=y^3+x^2*z+x^2*t-y^2*t+z^2*t-y*t^2=0,x*t-y*z=x*y^2+x^2*z-z^3-x*y*t+y^2*t+z^2*t-x*t^2-z*t^2+t^3=0,x^2+y^2+z*t=-z^3+y^2*t+y*z*t-z^2*t-y*t^2+z*t^2=0,x^2+y^2+z*t=y*z^2+y^2*t+y*z*t+z^2*t+x*t^2+y*t^2+z*t^2+t^3=0,x^2+y^2+z*t=y^2*z+y*z^2-z^3-z^2*t+x*t^2-y*t^2+z*t^2-t^3=0}|4.3.b_e_c_h
{x*t-y*z=x*y^2+x^2*z+z^3-x*y*t+y^2*t+z^2*t+x*t^2-z*t^2=0,x*t-y*z=x*y^2+x^2*z-z^3+x^2*t+x*y*t+y^2*t+z^2*t-x*t^2+z*t^2=0,x*t-y*z=x*y^2+x^2*z+x^2*t+x*y*t-y^2*t+x*z*t-z^2*t-y*t^2-t^3=0}|4.3.b_e_c_i
{x*t-y*z=x*y^2+x^2*z+z^3-x*y*t+y^2*t-x*z*t-x*t^2-y*t^2-z*t^2+t^3=0,x^2+y^2+z*t=y^3-y*z^2+z^3+y^2*t-y*z*t+z^2*t+x*t^2+y*t^2-z*t^2=0,x^2+y^2+z*t=y^2*z+y*z^2-z^3+x*z*t+y*z*t+x*t^2+y*t^2-t^3=0,x^2+y^2+z*t=y^2*z+y*z^2+x*z*t+y*z*t+z^2*t+x*t^2-y*t^2-t^3=0}|4.3.b_e_c_j
{y^2=x^9+x^8+x^7+2*x^4+x^3+2*x^2+x,x*y+t^2=y^3+y^2*z-y*z^2-z^3+x^2*t-y^2*t+x*z*t-y*z*t-z^2*t=0,x*y+t^2=y^3+y^2*z+x*z^2+y*z^2+z^3+x^2*t=0,x*y+t^2=x*z^2-y*z^2+z^3+x^2*t+y^2*t+x*z*t+y*z*t=0,x*y+t^2=y^2*z+x*z^2-y*z^2-z^3+x^2*t-y^2*t+x*z*t+y*z*t=0,x*y+t^2=y^3+y^2*z+x*z^2-y*z^2+z^3+x^2*t+x*z*t+y*z*t-z^2*t=0,x*y+t^2=x*z^2+y*z^2+z^3+x^2*t+x*y*t-y^2*t+x*z*t=0,x*y+t^2=-y^3+x*z^2+z^3+x^2*t-x*y*t+y*z*t+z^2*t=0,x*y+t^2=y^2*z+x*z^2+y*z^2-z^3+x^2*t-x*y*t+y^2*t+x*z*t+y*z*t+z^2*t=0,x*y+t^2=x*y^2+y^3+y^2*z+x*z^2+z^3+x^2*t-z^2*t=0,x*y+t^2=x*y^2+y^3-y^2*z+x*z^2+y*z^2-z^3+x^2*t+y^2*t+x*z*t+y*z*t=0,x*y+t^2=y^3+x^2*z+x*y*z-y^2*z+y*z^2-z^3+x*y*t-y^2*t+y*z*t=0,x*t-y*z=y^3+x^2*z-z^3+x*y*t+z^2*t+x*t^2-t^3=0,x*t-y*z=y^3+x^2*z+z^3+x*y*t+x*z*t+z^2*t+x*t^2+y*t^2=0,x*t-y*z=y^3+x^2*z+x*y*t-x*z*t+z^2*t+y*t^2-z*t^2-t^3=0,x*t-y*z=y^3+x^2*z-x*y*t+y^2*t+x*z*t-z^2*t+y*t^2-z*t^2=0,x*t-y*z=y^3+x^2*z+z^3-x*y*t+y^2*t-x*z*t-z*t^2=0,x*t-y*z=y^3+x^2*z+x^2*t+z^2*t+y*t^2+t^3=0,x*t-y*z=y^3+x^2*z+z^3+x^2*t-z^2*t+x*t^2-y*t^2+z*t^2=0,x*t-y*z=y^3+x^2*z+z^3+x^2*t+x*z*t-z^2*t+y*t^2-t^3=0,x*t-y*z=y^3+x^2*z-z^3+x^2*t+y^2*t-x*z*t+x*t^2-y*t^2-z*t^2+t^3=0,x*t-y*z=y^3+x^2*z+x^2*t-y^2*t+x*z*t-z^2*t+y*t^2-t^3=0,x*t-y*z=y^3+x^2*z+z^3+x^2*t-y^2*t+x*z*t-z^2*t+y*t^2-t^3=0,x*t-y*z=y^3+x^2*z+z^3+x^2*t-y^2*t-x*z*t-z^2*t-x*t^2+z*t^2-t^3=0,x*t-y*z=x*y^2+x^2*z+z^3+x*y*t+y^2*t+x*z*t-x*t^2+y*t^2+z*t^2=0,x*t-y*z=x*y^2+x^2*z+x^2*t-y^2*t+x*z*t-z^2*t-x*t^2-z*t^2+t^3=0,x*t-y*z=x*y^2+x^2*z+x^2*t-y^2*t-x*z*t+z^2*t-y*t^2-z*t^2+t^3=0,x*t-y*z=x*y^2+x^2*z-z^3+x^2*t-x*y*t-y^2*t+z^2*t-y*t^2+t^3=0,x*t-y*z=x^2*y+y^3+x^2*z-z^3+x*y*t-x*z*t+z^2*t+y*t^2+z*t^2+t^3=0,x^2+y^2+z*t=y^2*z+y*z^2-z^3-y^2*t+y*z*t+z^2*t+x*t^2+y*t^2+z*t^2=0,x^2+y^2+z*t=y^3+y^2*z-y*z^2+x*z*t-z^2*t+x*t^2+t^3=0}|4.3.b_e_c_k
{x*t-y*z=y^3+x^2*z+x^2*t+x*z*t-z^2*t-x*t^2+y*t^2-z*t^2+t^3=0,x^2+y^2+z*t=y^3+y^2*z+z^3-y^2*t+x*z*t+y*z*t+z*t^2+t^3=0}|4.3.b_e_c_l
{y^2=x^9+x^7+x^6+2*x^5+2*x^4+2*x^2+x+1,x*y+t^2=x*y*z-y^2*z+x*z^2+z^3+x^2*t+x*z*t=0,x*t-y*z=y^3+x^2*z+x^2*t+y^2*t-x*z*t-z^2*t-x*t^2-z*t^2+t^3=0,x*t-y*z=y^3+x^2*z-z^3+x^2*t-y^2*t-x*z*t+z^2*t+x*t^2-z*t^2+t^3=0,x*t-y*z=x*y^2+x^2*z+z^3+x*y*t+y^2*t-z^2*t+y*t^2-z*t^2-t^3=0,x*t-y*z=x*y^2+x^2*z+z^3-x*y*t+x*z*t+x*t^2-y*t^2-z*t^2-t^3=0,x*t-y*z=x*y^2+x^2*z+z^3+x^2*t-y^2*t-x*z*t+z^2*t-z*t^2-t^3=0,x^2+y^2+z*t=z^3+y^2*t+y*z*t+z^2*t+x*t^2-y*t^2-z*t^2=0,x^2+y^2+z*t=y*z^2-z^3+y^2*t-y*z*t+x*t^2-y*t^2=0,x^2+y^2+z*t=y^2*z+y*z^2+y^2*t+z^2*t+x*t^2-y*t^2-z*t^2=0}|4.3.b_e_c_m
{x*t-y*z=y^3+x^2*z-z^3+x*y*t-x*z*t+z^2*t-z*t^2=0,x*t-y*z=y^3+x^2*z-z^3+x^2*t+y*t^2-z*t^2=0,x*t-y*z=y^3+x^2*z-z^3+x^2*t+z^2*t+y*t^2+t^3=0,x*t-y*z=y^3+x^2*z+z^3+x^2*t+y^2*t+x*t^2-z*t^2=0,x*t-y*z=y^3+x^2*z-z^3+x^2*t-y^2*t+z^2*t-y*t^2+z*t^2-t^3=0,x^2+y^2+z*t=y^2*z+y*z^2-z^3-y^2*t+x*z*t-y*z*t-z^2*t+x*t^2-y*t^2=0}|4.3.b_e_c_n
{y^2=2*x^9+x^8+2*x^7+2*x^4+x^3+2*x^2+x+2,y^2=x^9+x^7+2*x^6+2*x^5+2*x^4+x^3+x^2+2*x+1,x*y+t^2=-y^3+x*z^2-y*z^2+z^3+x^2*t+y^2*t+y*z*t-z^2*t=0,x*y+t^2=y^2*z+x*z^2-y*z^2+z^3+x^2*t+x*y*t+y^2*t+z^2*t=0,x*t-y*z=y^3+x^2*z+x^2*t+y^2*t+z^2*t-x*t^2-y*t^2+z*t^2-t^3=0}|4.3.b_e_c_o
{x^2+y^2+z*t=y^3-y*z^2+z^3+y^2*t+x*z*t+y*z*t-z^2*t-x*t^2=0,x^2+y^2+z*t=y^3+x*z^2+z^3+y^2*t-y*z*t-x*t^2+y*t^2-z*t^2=0}|4.3.b_e_c_p
{x*y+t^2=y^3+x*y*z+y^2*z+x*z^2+y*z^2+z^3+x^2*t+x*z*t+y*z*t=0,x*t-y*z=x*y^2+x^2*z-z^3+y^2*t+z^2*t+x*t^2+t^3=0,x*t-y*z=x*y^2+x^2*z+x^2*t-y^2*t+x*z*t-z^2*t+x*t^2-y*t^2+z*t^2+t^3=0,x^2+y^2+z*t=y^2*z+y*z^2+y^2*t+x*z*t+y*z*t-z^2*t-y*t^2=0}|4.3.b_e_c_q
{x*y+t^2=x*y*z+y^2*z+x*z^2-y*z^2-z^3+x^2*t+x*y*t-y^2*t-x*z*t-y*z*t+z^2*t=0}|4.3.b_e_d_f
{y^2=x^9+x^6+x^3+x^2+1,x*y+t^2=-y^3-y^2*z+x*z^2+z^3+x^2*t-x*y*t-y^2*t+x*z*t+y*z*t=0,x*t-y*z=x*y^2+x^2*z+z^3-x*y*t+y^2*t-x*t^2-z*t^2=0,x^2+y^2+z*t=y*z^2+y^2*t+z^2*t-y*t^2-z*t^2-t^3=0}|4.3.b_e_d_g
{x*y+t^2=y^2*z+x*z^2-y*z^2+z^3+x^2*t+y^2*t+x*z*t+y*z*t-z^2*t=0,x*y+t^2=y^3-y^2*z+x*z^2+y*z^2-z^3+x^2*t-y^2*t+x*z*t+y*z*t=0,x*y+t^2=-y^3+y^2*z+x*z^2-y*z^2+z^3+x^2*t+x*y*t-z^2*t=0}|4.3.b_e_d_h
{x*y+t^2=y^2*z+x*z^2+y*z^2-z^3+x^2*t+x*y*t-y^2*t+x*z*t=0,x*y+t^2=y^2*z+x*z^2+y*z^2-z^3+x^2*t-x*y*t-y^2*t+x*z*t=0,x*y+t^2=x*y*z-y^2*z+x*z^2+y*z^2+z^3+x^2*t-y^2*t=0,x*y+t^2=y^3+x*y*z+y^2*z+x*z^2+z^3+x^2*t+y^2*t+x*z*t-z^2*t=0,x*y+t^2=y^3+x^2*z-y^2*z-y*z^2-z^3+y^2*t-y*z*t+z^2*t=0,x*t-y*z=y^3+x^2*z-z^3+x*y*t+z^2*t+y*t^2+z*t^2+t^3=0,x*t-y*z=y^3+x^2*z+z^3+x*y*t+x*z*t+z^2*t+y*t^2+z*t^2=0}|4.3.b_e_d_i
{x*y+t^2=-y^3+x*z^2-z^3+x^2*t+y*z*t-z^2*t=0,x*y+t^2=-y^2*z+x*z^2+y*z^2+z^3+x^2*t+x*y*t+x*z*t+y*z*t-z^2*t=0,x*y+t^2=y^3-y^2*z+x*z^2+y*z^2+z^3+x^2*t-x*y*t-y^2*t+x*z*t+y*z*t+z^2*t=0,x*y+t^2=x*y*z-z^3+x^2*t-y^2*t+y*z*t-z^2*t=0,x*y+t^2=y^3+x^2*z-x*y*z-y^2*z-z^3+y^2*t-z^2*t=0,x*t-y*z=y^3+x^2*z+z^3-z^2*t+x*t^2-z*t^2+t^3=0,x*t-y*z=y^3+x^2*z-z^3-x*z*t+z^2*t+x*t^2+y*t^2-z*t^2=0,x*t-y*z=y^3+x^2*z-z^3-x*y*t+y^2*t-z^2*t-t^3=0,x*t-y*z=y^3+x^2*z-z^3-x*y*t+y^2*t-x*z*t-y*t^2-z*t^2=0,x*t-y*z=y^3+x^2*z-z^3+x^2*t+x*z*t-x*t^2-y*t^2+t^3=0,x*t-y*z=y^3+x^2*z-z^3+x^2*t-y^2*t+x*z*t+x*t^2-z*t^2-t^3=0,x*t-y*z=x*y^2+x^2*z+z^3+y^2*t-x*z*t-z*t^2-t^3=0,x*t-y*z=x*y^2+x^2*z+z^3+x*y*t-x*t^2+y*t^2+z*t^2=0,x*t-y*z=x*y^2+x^2*z-z^3-x*y*t+y^2*t-x*z*t+z*t^2+t^3=0,x*t-y*z=x*y^2+x^2*z+x^2*t+y^2*t-x*z*t-z^2*t-y*t^2+z*t^2-t^3=0}|4.3.b_e_d_j
{y^2=2*x^10+2*x^9+2*x^7+2*x^6+2*x^5+2*x^3+1,x*y+t^2=-y^3+x*y*z-y^2*z+x*z^2-z^3+x^2*t-y^2*t+x*z*t=0,x*y+t^2=x*y*z-y^2*z+x*z^2-z^3+x^2*t+y^2*t-x*z*t+z^2*t=0,x*t-y*z=y^3+x^2*z+x^2*t-y^2*t-x*z*t+z^2*t+y*t^2+z*t^2-t^3=0,x*t-y*z=x*y^2+x^2*z-x*y*t+y^2*t-x*z*t-z^2*t-x*t^2-y*t^2-z*t^2+t^3=0}|4.3.b_e_d_k
{x^2+y^2+z*t=y^3-y*z^2+y^2*t+x*z*t-y*z*t-x*t^2=0}|4.3.b_e_d_l
{x*t-y*z=y^3+x^2*z-z^3-x*z*t+x*t^2+z*t^2-t^3=0,x*t-y*z=x*y^2+x^2*z-x*y*t+x*z*t-z^2*t+y*t^2+z*t^2+t^3=0,x*t-y*z=x*y^2+x^2*z-z^3+x^2*t+x*y*t+y^2*t-x*z*t-z^2*t-x*t^2+y*t^2-t^3=0}|4.3.b_e_d_m
{x*t-y*z=y^3+x^2*z-z^3+x^2*t-y^2*t-x*z*t+z^2*t+x*t^2+y*t^2+t^3=0,x*t-y*z=x*y^2+x^2*z+z^3+x*z*t+z^2*t-x*t^2-y*t^2-z*t^2=0,x*t-y*z=x*y^2+x^2*z+y^2*t-x*z*t-z^2*t+x*t^2+y*t^2+z*t^2-t^3=0,x*t-y*z=x*y^2+x^2*z+z^3-x*y*t+y^2*t+z^2*t-y*t^2+z*t^2-t^3=0,x^2+y^2+z*t=y^3+y*z^2+z^2*t+x*t^2=0,x^2+y^2+z*t=y^2*z-z^3+y^2*t+x*z*t+y*z*t-z^2*t+y*t^2=0,x^2+y^2+z*t=y^3+y*z^2+z^3+y^2*t+x*z*t-y*z*t+z^2*t-x*t^2-t^3=0}|4.3.b_e_d_n
{y^2=x^9+x^8+2*x^7+x^5+x^4+x^3+2*x+1,y^2=x^10+x^7+x^5+2*x^2+1,x*y+t^2=x*y*z+y^2*z+x*z^2-y*z^2-z^3+x^2*t+y^2*t+z^2*t=0,x*y+t^2=x*y*z-y^2*z+x*z^2-z^3+x^2*t+x*z*t-z^2*t=0,x*t-y*z=y^3+x^2*z+x^2*t+y^2*t-x*z*t-z^2*t+x*t^2+y*t^2+t^3=0,x*t-y*z=x*y^2+x^2*z-z^3+x^2*t+x*y*t+y^2*t-x*z*t-z^2*t+x*t^2+y*t^2-z*t^2-t^3=0,x^2+y^2+z*t=y^2*z+y*z^2-z^3-y*z*t+z^2*t+x*t^2+y*t^2+z*t^2=0,x^2+y^2+z*t=y*z^2+y^2*t+x*z*t+z^2*t-y*t^2=0,x^2+y^2+z*t=y*z^2+y^2*t+x*z*t-y*z*t-z^2*t+y*t^2-z*t^2-t^3=0}|4.3.b_e_d_o
{x*y+t^2=y^2*z+z^3+x^2*t+x*y*t+y*z*t-z^2*t=0,x*y+t^2=-y^3+x*z^2-z^3+x^2*t+x*y*t+x*z*t+y*z*t=0,x*y+t^2=-y^3+y^2*z+x*z^2-y*z^2+z^3+x^2*t+x*y*t+x*z*t+y*z*t+z^2*t=0,x*y+t^2=x^2*z-x*y*z+y^2*z+y*z^2-z^3+x*y*t=0,x*t-y*z=y^3+x^2*z-z^3-x*z*t+z^2*t+y*t^2+z*t^2=0,x*t-y*z=y^3+x^2*z+z^3-x*y*t+y^2*t-x*z*t+t^3=0,x*t-y*z=y^3+x^2*z-z^3-x*y*t+y^2*t-x*z*t+z^2*t+z*t^2-t^3=0,x*t-y*z=y^3+x^2*z-z^3+x^2*t-y^2*t+x*z*t-z^2*t-x*t^2-z*t^2-t^3=0,x*t-y*z=x*y^2+x^2*z+z^2*t+x*t^2+y*t^2+z*t^2+t^3=0,x*t-y*z=x*y^2+x^2*z-z^3+x^2*t+y^2*t-x*z*t-z^2*t-y*t^2+z*t^2-t^3=0,x*t-y*z=x*y^2+x^2*z+z^3+x^2*t+x*y*t-y^2*t+z^2*t-x*t^2-y*t^2+t^3=0}|4.3.b_e_d_p
{x*t-y*z=x*y^2+x^2*z+z^3+x^2*t+x*y*t+x*z*t-x*t^2-y*t^2+z*t^2=0,x^2+y^2+z*t=y^3+y^2*z+y*z^2+x*z*t-y*z*t+z^2*t+x*t^2=0}|4.3.b_e_d_q
{x*y+t^2=x*z^2+y*z^2-z^3+x^2*t+y^2*t+y*z*t=0,x*y+t^2=x*z^2+y*z^2+z^3+x^2*t+y^2*t+x*z*t-y*z*t-z^2*t=0,x*y+t^2=-y^3-y^2*z+x*z^2-y*z^2-z^3+x^2*t+x*z*t=0,x*y+t^2=y^3+x^2*z+x*y*z-y^2*z-y*z^2-z^3+x*y*t+y^2*t+z^2*t=0,x^2+y^2+z*t=y*z^2-z^3+y^2*t+x*z*t+y*z*t+z^2*t+z*t^2+t^3=0,x^2+y^2+z*t=y^3-y*z^2+y^2*t+x*z*t+z^2*t-x*t^2-z*t^2=0,x^2+y^2+z*t=y^3+y^2*z-y*z^2-z^3+y^2*t+x*z*t-x*t^2+z*t^2+t^3=0}|4.3.b_e_d_r
{x*y+t^2=-y^2*z+x*z^2+y*z^2+z^3+x^2*t-y^2*t+x*z*t+y*z*t+z^2*t=0,x*y+t^2=-y^2*z+x*z^2-y*z^2+z^3+x^2*t+x*y*t-y^2*t+x*z*t+z^2*t=0,x*t-y*z=y^3+x^2*z+z^3+x^2*t-y^2*t+z*t^2-t^3=0,x*t-y*z=x*y^2+x^2*z-z^3+x^2*t+x*y*t-y^2*t-x*z*t+x*t^2+y*t^2+z*t^2+t^3=0,x^2+y^2+z*t=-z^3+y^2*t+y*z*t+y*t^2+z*t^2=0}|4.3.b_e_d_s
{x*y+t^2=-y^2*z+x*z^2+y*z^2+z^3+x^2*t+x*z*t-y*z*t=0,x*y+t^2=y^3+x*z^2+y*z^2+z^3+x^2*t+y^2*t+x*z*t+z^2*t=0,x*y+t^2=y^3-y^2*z+x*z^2+y*z^2-z^3+x^2*t+x*z*t-y*z*t-z^2*t=0,x*y+t^2=x*z^2-y*z^2+z^3+x^2*t+x*y*t-y^2*t-z^2*t=0,x*y+t^2=x^2*z-y^2*z-z^3+y^2*t+y*z*t=0,x*t-y*z=y^3+x^2*z+z^3+x^2*t-y^2*t-z^2*t+y*t^2-z*t^2+t^3=0,x^2+y^2+z*t=y^3+y*z^2+y^2*t+x*z*t+y*z*t-x*t^2+y*t^2+z*t^2-t^3=0}|4.3.b_e_e_g
{x*t-y*z=y^3+x^2*z+z^3+x^2*t+x*z*t-z^2*t-x*t^2-y*t^2-z*t^2=0}|4.3.b_e_e_h
{x*t-y*z=y^3+x^2*z+z^3+x^2*t-z^2*t-x*t^2+y*t^2+z*t^2=0,x*t-y*z=x*y^2+x^2*z+z^3+x*z*t-z^2*t+y*t^2+z*t^2-t^3=0,x*t-y*z=x*y^2+x^2*z+z^3-x*y*t+y^2*t-x*z*t-z^2*t-x*t^2+y*t^2=0,x*t-y*z=x*y^2+x^2*z+z^3+x^2*t-y^2*t-x*t^2+z*t^2+t^3=0,x*t-y*z=x*y^2+x^2*z+x^2*t+x*y*t-y^2*t-x*z*t-z^2*t+x*t^2+y*t^2-t^3=0,x^2+y^2+z*t=y^3+y*z^2+z^3+y^2*t+x*z*t+x*t^2+t^3=0,x^2+y^2+z*t=y^3+y^2*z-y*z^2+x*z*t-y*z*t+x*t^2-y*t^2+z*t^2+t^3=0}|4.3.b_e_e_i
{x*t-y*z=x*y^2+x^2*z+z^3+y^2*t-z^2*t-x*t^2+z*t^2-t^3=0,x*t-y*z=x*y^2+x^2*z+z^3-x*y*t+y^2*t-x*z*t+y*t^2-z*t^2+t^3=0,x*t-y*z=x*y^2+x^2*z+z^3+x^2*t-y^2*t+x*z*t+z^2*t+x*t^2-y*t^2-z*t^2=0,x*t-y*z=x*y^2+x^2*z+z^3+x^2*t+x*y*t+y^2*t+x*z*t+z^2*t+y*t^2+t^3=0,x*t-y*z=x*y^2+x^2*z+z^3+x^2*t+x*y*t+y^2*t-x*z*t+z^2*t-x*t^2-y*t^2=0,x*t-y*z=x*y^2+x^2*z+z^3+x^2*t-x*y*t-y^2*t-x*z*t+z^2*t+z*t^2+t^3=0,x*t-y*z=x^2*y+y^3+x^2*z-z^3-x*y*t+y^2*t-x*z*t-z^2*t+y*t^2+z*t^2-t^3=0,x^2+y^2+z*t=y^2*z+y*z^2-y^2*t+x*z*t-y*z*t+z^2*t-x*t^2-y*t^2-z*t^2-t^3=0}|4.3.b_e_e_j
{y^2=x^9+2*x^8+x^7+x^5+2*x+1,y^2=x^9+x^8+2*x^6+x^5+2*x^4+x+2,x*y+t^2=x*z^2+y*z^2+z^3+x^2*t+y^2*t+y*z*t-z^2*t=0,x*y+t^2=-y^2*z+x*z^2+y*z^2+z^3+x^2*t+y^2*t+x*z*t=0,x*y+t^2=-y^2*z+x*z^2-y*z^2-z^3+x^2*t+y^2*t+x*z*t+y*z*t-z^2*t=0,x*y+t^2=y^3-y^2*z+x*z^2-z^3+x^2*t+y^2*t+x*z*t=0,x*y+t^2=y^2*z+x*z^2-y*z^2-z^3+x^2*t+x*y*t+x*z*t+y*z*t=0,x*y+t^2=-y^3-y^2*z+x*z^2-z^3+x^2*t-x*y*t-y^2*t+x*z*t-z^2*t=0,x*y+t^2=y^3+x^2*z-y*z^2-z^3+x*y*t+y^2*t-y*z*t-z^2*t=0,x*y+t^2=x^2*z-x*y*z+y^2*z+y*z^2-z^3+x*y*t-y^2*t+y*z*t-z^2*t=0,x*t-y*z=x*y^2+x^2*z+z^3+x*y*t+y^2*t-x*z*t+z^2*t-t^3=0,x*t-y*z=x*y^2+x^2*z-z^3-x*y*t+y^2*t+z^2*t-x*t^2-y*t^2-t^3=0,x*t-y*z=x*y^2+x^2*z-x*y*t+y^2*t-x*z*t-z^2*t+y*t^2+z*t^2+t^3=0,x*t-y*z=x*y^2+x^2*z+z^3+x^2*t+x*y*t+y^2*t+z^2*t-x*t^2+y*t^2+z*t^2+t^3=0,x*t-y*z=x*y^2+x^2*z+z^3+x^2*t-x*y*t+y^2*t-x*z*t-z^2*t+x*t^2-y*t^2=0,x^2+y^2+z*t=y^2*z+y*z^2+y^2*t+y*z*t+x*t^2+y*t^2-z*t^2+t^3=0,x^2+y^2+z*t=y^3+y*z^2+y^2*t-y*z*t+z^2*t+x*t^2+z*t^2-t^3=0}|4.3.b_e_e_k
{x*t-y*z=x*y^2+x^2*z+z^3+y^2*t+z^2*t-x*t^2+y*t^2-z*t^2=0,x*t-y*z=x*y^2+x^2*z-z^3+y^2*t+x*z*t-x*t^2+z*t^2+t^3=0,x*t-y*z=x*y^2+x^2*z+z^3+x*y*t+y^2*t+x*z*t+z^2*t+x*t^2+t^3=0}|4.3.b_e_e_l
